Datetime(UTC)	Event	Bracket	Round	Player1	Player2	Player1Score	Player2Score	Player1Chars	Player2Chars	RateDiff
2025-05-09 10:37:51 UTC	EVO Japan 2025	Round1	Losers Round 2	557988	215135	W (DQ/FF)	L (DQ/FF)			10
2025-05-09 10:37:47 UTC	EVO Japan 2025	Round1	Winners Round 1	3769882	4643057	2	1			10
2025-05-09 10:37:46 UTC	EVO Japan 2025	Round1	Winners Quarter-Final	3927460	158339	2	0			15
2025-05-09 10:37:35 UTC	EVO Japan 2025	Round1	Losers Round 2	3885899	4668440	2	0			15
2025-05-09 10:37:34 UTC	EVO Japan 2025	Round1	Winners Round 1	4665189	4536707	2	1			11
2025-05-09 10:37:29 UTC	EVO Japan 2025	Round1	Losers Semi-Final	4496638	4617301	2	0			15
2025-05-09 10:37:28 UTC	EVO Japan 2025	Round1	Winners Round 1	4443433	4729885	W (DQ/FF)	L (DQ/FF)			10
2025-05-09 10:37:24 UTC	EVO Japan 2025	Round1	Winners Round 1	4524914	4731219	W (DQ/FF)	L (DQ/FF)			9
2025-05-09 10:37:22 UTC	EVO Japan 2025	Round1	Losers Quarter-Final	4496638	3929639	2	0			14
2025-05-09 10:37:20 UTC	EVO Japan 2025	Round1	Winners Round 1	3931431	4399062	2	0			14
2025-05-09 10:37:19 UTC	EVO Japan 2025	Round1	Winners Round 1	4668366	4534496	2	0			16
2025-05-09 10:37:18 UTC	EVO Japan 2025	Round1	Losers Quarter-Final	4617301	4658559	2	1			10
2025-05-09 10:37:15 UTC	EVO Japan 2025	Round1	Losers Round 1	557988	4730010	W (DQ/FF)	L (DQ/FF)			10
2025-05-09 10:37:12 UTC	EVO Japan 2025	Round1	Losers Round 3	4496638	4619401	2	0			13
2025-05-09 10:37:07 UTC	EVO Japan 2025	Round1	Losers Round 1	4668440	4729586	W (DQ/FF)	L (DQ/FF)			10
2025-05-09 10:37:06 UTC	EVO Japan 2025	Round1	Winners Round 1	4534366	3715141	W (DQ/FF)	L (DQ/FF)			10
2025-05-09 10:37:04 UTC	EVO Japan 2025	Round1	Losers Round 3	4658559	3598926	2	0			15
2025-05-09 10:37:00 UTC	EVO Japan 2025	Round1	Winners Round 1	3758279	4569869	2	0			16
2025-05-09 10:37:00 UTC	EVO Japan 2025	Round1	Winners Final	3342832	4668976	2	0			16
2025-05-09 10:36:55 UTC	EVO Japan 2025	Round1	Winners Semi-Final	4668976	4640036	2	0			16
2025-05-09 10:36:50 UTC	EVO Japan 2025	Round1	Winners Semi-Final	3342832	1585809	2	1			10
2025-05-09 10:36:50 UTC	EVO Japan 2025	Round1	Losers Round 2	4496638	4663907	2	0			13
2025-05-09 10:36:45 UTC	EVO Japan 2025	Round1	Losers Round 2	4619401	4640157	W (DQ/FF)	L (DQ/FF)			10
2025-05-09 10:36:45 UTC	EVO Japan 2025	Round1	Winners Quarter-Final	4640036	4663383	2	0			16
2025-05-09 10:36:42 UTC	EVO Japan 2025	Round1	Losers Semi-Final	3964727	866797	2	0			15
2025-05-09 10:36:40 UTC	EVO Japan 2025	Round1	Losers Round 2	4658559	4640067	W (DQ/FF)	L (DQ/FF)			10
2025-05-09 10:36:39 UTC	EVO Japan 2025	Round1	Winners Quarter-Final	4668976	3885899	2	1			11
2025-05-09 10:36:38 UTC	EVO Japan 2025	Round1	Winners Round 1	3927460	4658712	2	0			14
2025-05-09 10:36:37 UTC	EVO Japan 2025	Round1	Losers Semi-Final	3943601	3768185	2	0			13
2025-05-09 10:36:35 UTC	EVO Japan 2025	Round1	Losers Round 2	3598926	4531764	2	1			10
2025-05-09 10:36:33 UTC	EVO Japan 2025	Round1	Winners Round 1	4668976	1831021	2	0			17
2025-05-09 10:36:32 UTC	EVO Japan 2025	Round1	Losers Quarter-Final	3768185	1554300	2	0			16
2025-05-09 10:36:28 UTC	EVO Japan 2025	Round1	Losers Round 1	4496638	4731904	W (DQ/FF)	L (DQ/FF)			8
2025-05-09 10:36:28 UTC	EVO Japan 2025	Round1	Losers Quarter-Final	3964727	4627806	2	0			15
2025-05-09 10:36:27 UTC	EVO Japan 2025	Round1	Losers Quarter-Final	3943601	2773373	2	0			13
2025-05-09 10:36:23 UTC	EVO Japan 2025	Round1	Losers Round 1	4640067	4729364	W (DQ/FF)	L (DQ/FF)			10
2025-05-09 10:36:21 UTC	EVO Japan 2025	Round1	Losers Round 3	1554300	3921226	2	1			10
2025-05-09 10:36:18 UTC	EVO Japan 2025	Round1	Losers Quarter-Final	866797	3290057	W	L			10
2025-05-09 10:36:18 UTC	EVO Japan 2025	Round1	Winners Quarter-Final	3342832	4674964	2	0			15
2025-05-09 10:36:17 UTC	EVO Japan 2025	Round1	Winners Final	1408573	4534545	2	0			11
2025-05-09 10:36:16 UTC	EVO Japan 2025	Round1	Losers Round 3	2773373	3971276	2	0			16
2025-05-09 10:36:14 UTC	EVO Japan 2025	Round1	Winners Quarter-Final	1585809	215135	W (DQ/FF)	L (DQ/FF)			10
2025-05-09 10:36:13 UTC	EVO Japan 2025	Round1	Winners Semi-Final	4534545	3929639	2	0			16
2025-05-09 10:36:11 UTC	EVO Japan 2025	Round1	Losers Round 2	1554300	3601484	2	0			15
2025-05-09 10:36:08 UTC	EVO Japan 2025	Round1	Winners Semi-Final	1408573	4617301	2	0			11
2025-05-09 10:36:07 UTC	EVO Japan 2025	Round1	Winners Round 1	4663383	557988	2	0			16
2025-05-09 10:36:06 UTC	EVO Japan 2025	Round1	Losers Round 2	3921226	4663901	2	0			15
2025-05-09 10:36:04 UTC	EVO Japan 2025	Round1	Losers Round 3	3964727	2108610	2	0			14
2025-05-09 10:36:02 UTC	EVO Japan 2025	Round1	Winners Quarter-Final	3929639	3598926	2	0			16
2025-05-09 10:36:02 UTC	EVO Japan 2025	Round1	Losers Semi-Final	4073087	526195	2	1			11
2025-05-09 10:36:00 UTC	EVO Japan 2025	Round1	Winners Round 1	4640036	4730010	W (DQ/FF)	L (DQ/FF)			10
2025-05-09 10:35:59 UTC	EVO Japan 2025	Round1	Losers Round 2	2773373	4316603	2	0			15
2025-05-09 10:35:57 UTC	EVO Japan 2025	Round1	Winners Quarter-Final	4534545	4658559	2	1			11
2025-05-09 10:35:54 UTC	EVO Japan 2025	Round1	Losers Round 3	3290057	3296528	W	L			10
2025-05-09 10:35:52 UTC	EVO Japan 2025	Round1	Losers Semi-Final	547837	3925789	2	0			9
2025-05-09 10:35:52 UTC	EVO Japan 2025	Round1	Losers Round 2	3971276	2046349	2	0			16
2025-05-09 10:35:52 UTC	EVO Japan 2025	Round1	Losers Quarter-Final	526195	4667087	2	0			15
2025-05-09 10:35:51 UTC	EVO Japan 2025	Round1	Winners Quarter-Final	4617301	4619401	2	0			16
2025-05-09 10:35:44 UTC	EVO Japan 2025	Round1	Winners Quarter-Final	1408573	4663907	2	0			10
2025-05-09 10:35:43 UTC	EVO Japan 2025	Round1	Losers Round 2	3964727	4667257	2	0			14
2025-05-09 10:35:42 UTC	EVO Japan 2025	Round1	Losers Quarter-Final	547837	1342613	2	0			9
2025-05-09 10:35:41 UTC	EVO Japan 2025	Round1	Losers Round 1	3601484	4731635	W (DQ/FF)	L (DQ/FF)			10
2025-05-09 10:35:38 UTC	EVO Japan 2025	Round1	Winners Round 1	3342832	4668440	2	0			14
2025-05-09 10:35:36 UTC	EVO Japan 2025	Round1	Winners Round 1	3929639	4496638	2	1			12
2025-05-09 10:35:36 UTC	EVO Japan 2025	Round1	Losers Round 1	2773373	4619299	2	0			14
2025-05-09 10:35:35 UTC	EVO Japan 2025	Round1	Losers Round 2	2108610	2441294	W (DQ/FF)	L (DQ/FF)			10
2025-05-09 10:35:32 UTC	EVO Japan 2025	Round1	Winners Round 1	4674964	4729586	W (DQ/FF)	L (DQ/FF)			11
2025-05-09 10:35:31 UTC	EVO Japan 2025	Round1	Winners Round 1	3598926	4731904	W (DQ/FF)	L (DQ/FF)			10
2025-05-09 10:35:29 UTC	EVO Japan 2025	Round1	Losers Quarter-Final	3925789	4452269	2	1			10
2025-05-09 10:35:28 UTC	EVO Japan 2025	Round1	Winners Final	146079	4401909	2	0			14
2025-05-09 10:35:25 UTC	EVO Japan 2025	Round1	Winners Round 1	4534545	4640157	W (DQ/FF)	L (DQ/FF)			10
2025-05-09 10:35:25 UTC	EVO Japan 2025	Round1	Winners Round 1	1585809	3941018	2	0			14
2025-05-09 10:35:24 UTC	EVO Japan 2025	Round1	Winners Semi-Final	146079	3943601	2	0			17
2025-05-09 10:35:22 UTC	EVO Japan 2025	Round1	Losers Quarter-Final	4073087	4667680	2	1			11
2025-05-09 10:35:19 UTC	EVO Japan 2025	Round1	Losers Round 3	547837	3053594	2	0			9
2025-05-09 10:35:19 UTC	EVO Japan 2025	Round1	Winners Semi-Final	4401909	3768185	2	1			11
2025-05-09 10:35:18 UTC	EVO Japan 2025	Round1	Winners Round 1	4617301	4640067	W (DQ/FF)	L (DQ/FF)			10
2025-05-09 10:35:17 UTC	EVO Japan 2025	Round1	Losers Round 3	4667087	4542000	2	0			16
2025-05-09 10:35:15 UTC	EVO Japan 2025	Round1	Winners Quarter-Final	4401909	2046349	2	0			15
2025-05-09 10:35:12 UTC	EVO Japan 2025	Round1	Losers Round 3	4073087	4655552	2	0			15
2025-05-09 10:35:12 UTC	EVO Japan 2025	Round1	Winners Round 1	2046349	4731635	W (DQ/FF)	L (DQ/FF)			11
2025-05-09 10:35:11 UTC	EVO Japan 2025	Round1	Losers Round 3	3925789	3940749	2	0			15
2025-05-09 10:35:10 UTC	EVO Japan 2025	Round1	Winners Round 1	4619401	4729364	W (DQ/FF)	L (DQ/FF)			10
2025-05-09 10:35:06 UTC	EVO Japan 2025	Round1	Losers Round 2	4542000	4665221	W (DQ/FF)	L (DQ/FF)			10
2025-05-09 10:35:04 UTC	EVO Japan 2025	Round1	Winners Quarter-Final	3768185	4316603	2	0			15
2025-05-09 10:35:03 UTC	EVO Japan 2025	Round1	Losers Round 2	547837	4665721	2	0			8
2025-05-09 10:35:02 UTC	EVO Japan 2025	Round1	Winners Round 1	4663907	4531764	2	0			16
2025-05-09 10:35:00 UTC	EVO Japan 2025	Round1	Winners Quarter-Final	3943601	3921226	2	0			13
2025-05-09 10:34:56 UTC	EVO Japan 2025	Round1	Winners Quarter-Final	146079	1554300	2	0			13
2025-05-09 10:34:52 UTC	EVO Japan 2025	Round1	Winners Round 1	4401909	3601484	2	0			15
2025-05-09 10:34:51 UTC	EVO Japan 2025	Round1	Losers Round 2	3053594	4671203	2	0			15
2025-05-09 10:34:51 UTC	EVO Japan 2025	Round1	Losers Semi-Final	2665266	3862827	2	0			15
2025-05-09 10:34:48 UTC	EVO Japan 2025	Round1	Winners Round 1	3768185	4663901	W (DQ/FF)	L (DQ/FF)			9
2025-05-09 10:34:47 UTC	EVO Japan 2025	Round1	Losers Round 2	3296528	4731304	W (DQ/FF)	L (DQ/FF)			10
2025-05-09 10:34:45 UTC	EVO Japan 2025	Round1	Losers Quarter-Final	3862827	3578998	2	1			10
2025-05-09 10:34:44 UTC	EVO Japan 2025	Round1	Winners Round 1	3921226	4619299	2	0			15
2025-05-09 10:34:42 UTC	EVO Japan 2025	Round1	Losers Round 2	3290057	3296650	W	L			10
2025-05-09 10:34:41 UTC	EVO Japan 2025	Round1	Losers Round 2	3925789	4625537	2	0			14
2025-05-09 10:34:40 UTC	EVO Japan 2025	Round1	Winners Round 1	3943601	2773373	2	0			14
2025-05-09 10:34:38 UTC	EVO Japan 2025	Round1	Losers Quarter-Final	2665266	429020	2	0			14
2025-05-09 10:34:36 UTC	EVO Japan 2025	Round1	Losers Round 2	4667087	4647916	2	1			10
2025-05-09 10:34:34 UTC	EVO Japan 2025	Round1	Winners Round 1	1554300	3971276	2	0			15
2025-05-09 10:34:33 UTC	EVO Japan 2025	Round1	Losers Round 3	2665266	3770040	2	0			14
2025-05-09 10:34:31 UTC	EVO Japan 2025	Round1	Losers Round 2	4073087	4518426	2	0			15
2025-05-09 10:34:30 UTC	EVO Japan 2025	Round1	Losers Round 2	3940749	4665815	2	0			16
2025-05-09 10:34:28 UTC	EVO Japan 2025	Round1	Losers Round 2	2665266	3915469	2	0			13
2025-05-09 10:34:26 UTC	EVO Japan 2025	Round1	Losers Round 1	4667257	4731874	W (DQ/FF)	L (DQ/FF)			10
2025-05-09 10:34:24 UTC	EVO Japan 2025	Round1	Losers Round 2	4655552	4376564	W (DQ/FF)	L (DQ/FF)			10
2025-05-09 10:34:23 UTC	EVO Japan 2025	Round1	Winners Semi-Final	37881	3136509	2	1			11
2025-05-09 10:34:21 UTC	EVO Japan 2025	Round1	Losers Round 1	4665721	4731931	W (DQ/FF)	L (DQ/FF)			10
2025-05-09 10:34:21 UTC	EVO Japan 2025	Round1	Losers Semi-Final	4574926	3957968	2	0			15
2025-05-09 10:34:19 UTC	EVO Japan 2025	Round1	Winners Final	4397455	3187418	2	1			11
2025-05-09 10:34:18 UTC	EVO Japan 2025	Round1	Losers Round 1	4665221	4731702	W (DQ/FF)	L (DQ/FF)			10
2025-05-09 10:34:18 UTC	EVO Japan 2025	Round1	Winners Quarter-Final	3619526	506685	W (DQ/FF)	L (DQ/FF)			10
2025-05-09 10:34:14 UTC	EVO Japan 2025	Round1	Losers Quarter-Final	4574926	4320112	2	0			14
2025-05-09 10:34:14 UTC	EVO Japan 2025	Round1	Losers Round 1	4731304	4731220	W (DQ/FF)	L (DQ/FF)			10
2025-05-09 10:34:14 UTC	EVO Japan 2025	Round1	Winners Quarter-Final	4641414	3819539	2	0			15
2025-05-09 10:34:13 UTC	EVO Japan 2025	Round1	Losers Round 1	3925789	4630232	2	1			9
2025-05-09 10:34:13 UTC	EVO Japan 2025	Round1	Winners Semi-Final	4397455	3578998	2	0			15
2025-05-09 10:34:12 UTC	EVO Japan 2025	Round1	Losers Round 1	4073087	4730018	W (DQ/FF)	L (DQ/FF)			9
2025-05-09 10:34:09 UTC	EVO Japan 2025	Round1	Winners Quarter-Final	3136509	1412693	2	0			14
2025-05-09 10:34:09 UTC	EVO Japan 2025	Round1	Losers Quarter-Final	3957968	3935372	2	1			10
2025-05-09 10:34:07 UTC	EVO Japan 2025	Round1	Winners Final	2243649	3945589	2	0			11
2025-05-09 10:34:06 UTC	EVO Japan 2025	Round1	Winners Final	4373944	2823582	2	1			12
2025-05-09 10:34:05 UTC	EVO Japan 2025	Round1	Winners Quarter-Final	37881	4669211	2	0			15
2025-05-09 10:34:03 UTC	EVO Japan 2025	Round1	Losers Round 3	4574926	4267933	2	0			14
2025-05-09 10:34:01 UTC	EVO Japan 2025	Round1	Winners Semi-Final	2823582	526195	2	1			10
2025-05-09 10:34:00 UTC	EVO Japan 2025	Round1	Winners Semi-Final	3945589	4627806	2	0			15
2025-05-09 10:33:58 UTC	EVO Japan 2025	Round1	Losers Round 3	3957968	1106543	2	0			15
2025-05-09 10:33:58 UTC	EVO Japan 2025	Round1	Winners Round 1	3619526	4535018	W (DQ/FF)	L (DQ/FF)			10
2025-05-09 10:33:57 UTC	EVO Japan 2025	Round1	Losers Semi-Final	3290663	3190979	2	1			10
2025-05-09 10:33:56 UTC	EVO Japan 2025	Round1	Winners Semi-Final	4373944	4667680	2	1			11
2025-05-09 10:33:54 UTC	EVO Japan 2025	Round1	Losers Round 2	4267933	3939403	2	1			10
2025-05-09 10:33:53 UTC	EVO Japan 2025	Round1	Winners Final	391734	563209	2	1			10
2025-05-09 10:33:53 UTC	EVO Japan 2025	Round1	Winners Semi-Final	2243649	866797	2	0			11
2025-05-09 10:33:53 UTC	EVO Japan 2025	Round1	Winners Round 1	506685	4731070	W (DQ/FF)	L (DQ/FF)			10
2025-05-09 10:33:51 UTC	EVO Japan 2025	Round1	Winners Final	3731659	4488317	2	0			16
2025-05-09 10:33:50 UTC	EVO Japan 2025	Round1	Winners Quarter-Final	526195	4376564	W (DQ/FF)	L (DQ/FF)			10
2025-05-09 10:33:48 UTC	EVO Japan 2025	Round1	Losers Round 2	4574926	4540670	2	0			13
2025-05-09 10:33:48 UTC	EVO Japan 2025	Round1	Winners Round 1	4641414	3934790	2	0			14
2025-05-09 10:33:44 UTC	EVO Japan 2025	Round1	Losers Quarter-Final	3290663	4641002	2	1			10
2025-05-09 10:33:43 UTC	EVO Japan 2025	Round1	Winners Quarter-Final	2823582	4518426	2	0			13
2025-05-09 10:33:42 UTC	EVO Japan 2025	Round1	Losers Round 2	1106543	4431403	2	0			16
2025-05-09 10:33:41 UTC	EVO Japan 2025	Round1	Winners Semi-Final	563209	1342613	2	0			15
2025-05-09 10:33:38 UTC	EVO Japan 2025	Round1	Winners Quarter-Final	4667680	4647916	2	0			15
2025-05-09 10:33:38 UTC	EVO Japan 2025	Round1	Winners Round 1	1412693	4731767	W (DQ/FF)	L (DQ/FF)			11
2025-05-09 10:33:37 UTC	EVO Japan 2025	Round1	Winners Semi-Final	3731659	4641002	2	1			9
2025-05-09 10:33:36 UTC	EVO Japan 2025	Round1	Losers Round 2	3957968	4667627	2	0			15
2025-05-09 10:33:35 UTC	EVO Japan 2025	Round1	Winners Quarter-Final	4397455	2665266	2	1			12
2025-05-09 10:33:31 UTC	EVO Japan 2025	Round1	Losers Round 1	3939403	4731654	W (DQ/FF)	L (DQ/FF)			10
2025-05-09 10:33:31 UTC	EVO Japan 2025	Round1	Winners Quarter-Final	4373944	4542000	2	0			15
2025-05-09 10:33:30 UTC	EVO Japan 2025	Round1	Winners Semi-Final	391734	4452269	2	0			14
2025-05-09 10:33:27 UTC	EVO Japan 2025	Round1	Losers Round 1	4431403	3924239	2	1			10
2025-05-09 10:33:23 UTC	EVO Japan 2025	Round1	Losers Quarter-Final	3190979	4620715	2	0			15
2025-05-09 10:33:19 UTC	EVO Japan 2025	Round1	Losers Round 3	3290663	4536508	2	0			15
2025-05-09 10:33:16 UTC	EVO Japan 2025	Round1	Winners Quarter-Final	1342613	3940749	2	1			11
2025-05-09 10:33:16 UTC	EVO Japan 2025	Round1	Winners Round 1	526195	4665221	W (DQ/FF)	L (DQ/FF)			10
2025-05-09 10:33:15 UTC	EVO Japan 2025	Round1	Losers Round 3	4620715	4666998	2	0			16
2025-05-09 10:33:10 UTC	EVO Japan 2025	Round1	Winners Round 1	4376564	4731702	W (DQ/FF)	L (DQ/FF)			10
2025-05-09 10:33:06 UTC	EVO Japan 2025	Round1	Losers Round 2	3290663	4226560	2	0			14
2025-05-09 10:33:05 UTC	EVO Japan 2025	Round1	Winners Round 1	2823582	4667087	2	1			9
2025-05-09 10:33:04 UTC	EVO Japan 2025	Round1	Winners Quarter-Final	563209	4625537	2	1			9
2025-05-09 10:33:01 UTC	EVO Japan 2025	Round1	Winners Final	360353	4563193	2	0			15
2025-05-09 10:33:01 UTC	EVO Japan 2025	Round1	Losers Round 2	4536508	4335663	2	1			10
2025-05-09 10:32:56 UTC	EVO Japan 2025	Round1	Winners Quarter-Final	4452269	3053594	2	0			16
2025-05-09 10:32:56 UTC	EVO Japan 2025	Round1	Losers Round 2	4666998	2175679	2	0			16
2025-05-09 10:32:54 UTC	EVO Japan 2025	Round1	Winners Round 1	4647916	4730018	W (DQ/FF)	L (DQ/FF)			10
2025-05-09 10:32:48 UTC	EVO Japan 2025	Round1	Winners Round 1	4373944	4655552	2	1			10
2025-05-09 10:32:46 UTC	EVO Japan 2025	Round1	Winners Quarter-Final	391734	547837	2	0			21
2025-05-09 10:32:44 UTC	EVO Japan 2025	Round1	Winners Round 1	3136509	4729554	W (DQ/FF)	L (DQ/FF)			9
2025-05-09 10:32:42 UTC	EVO Japan 2025	Round1	Winners Quarter-Final	4641002	2175679	2	0			15
2025-05-09 10:32:37 UTC	EVO Japan 2025	Round1	Winners Round 1	1342613	4665721	2	1			10
2025-05-09 10:32:37 UTC	EVO Japan 2025	Round1	Winners Round 1	4669211	3762276	2	0			15
2025-05-09 10:32:35 UTC	EVO Japan 2025	Round1	Losers Round 3	3862827	3894009	2	0			15
2025-05-09 10:32:33 UTC	EVO Japan 2025	Round1	Winners Semi-Final	4563193	4320112	2	0			15
2025-05-09 10:32:26 UTC	EVO Japan 2025	Round1	Winners Semi-Final	360353	3935372	2	0			15
2025-05-09 10:32:24 UTC	EVO Japan 2025	Round1	Winners Round 1	3940749	4731931	W (DQ/FF)	L (DQ/FF)			10
2025-05-09 10:32:24 UTC	EVO Japan 2025	Round1	Losers Round 2	3894009	4369285	2	0			16
2025-05-09 10:32:21 UTC	EVO Japan 2025	Round1	Winners Quarter-Final	4563193	4667627	2	1			10
2025-05-09 10:32:16 UTC	EVO Japan 2025	Round1	Losers Round 2	3862827	4668299	2	0			15
2025-05-09 10:32:16 UTC	EVO Japan 2025	Round1	Winners Round 1	563209	4671203	2	0			13
2025-05-09 10:32:16 UTC	EVO Japan 2025	Round1	Winners Quarter-Final	4320112	1106543	2	1			11
2025-05-09 10:32:15 UTC	EVO Japan 2025	Round1	Losers Semi-Final	2979115	3135852	2	1			10
2025-05-09 10:32:12 UTC	EVO Japan 2025	Round1	Losers Round 2	3770040	3923992	2	0			16
2025-05-09 10:32:10 UTC	EVO Japan 2025	Round1	Winners Quarter-Final	3935372	4540670	2	1			10
2025-05-09 10:32:10 UTC	EVO Japan 2025	Round1	Losers Round 2	4620715	4040538	2	0			15
2025-05-09 10:32:10 UTC	EVO Japan 2025	Round1	Winners Quarter-Final	3945589	3290057	W	L			11
2025-05-09 10:32:09 UTC	EVO Japan 2025	Round1	Losers Quarter-Final	2979115	3956042	2	0			14
2025-05-09 10:32:07 UTC	EVO Japan 2025	Round1	Losers Round 1	3290663	3147393	2	0			13
2025-05-09 10:32:05 UTC	EVO Japan 2025	Round1	Winners Quarter-Final	360353	4267933	2	0			14
2025-05-09 10:32:03 UTC	EVO Japan 2025	Round1	Winners Round 1	4452269	4630232	2	1			10
2025-05-09 10:32:03 UTC	EVO Japan 2025	Round1	Losers Quarter-Final	3135852	3938663	2	1			10
2025-05-09 10:32:02 UTC	EVO Japan 2025	Round1	Losers Round 1	4666998	4507514	W (DQ/FF)	L (DQ/FF)			10
2025-05-09 10:32:00 UTC	EVO Japan 2025	Round1	Winners Quarter-Final	4627806	3296528	2	1			11
2025-05-09 10:31:58 UTC	EVO Japan 2025	Round1	Winners Round 1	4563193	3939403	2	0			15
2025-05-09 10:31:57 UTC	EVO Japan 2025	Round1	Losers Round 1	4369285	4729861	W (DQ/FF)	L (DQ/FF)			10
2025-05-09 10:31:57 UTC	EVO Japan 2025	Round1	Losers Round 3	2979115	3916336	2	1			9
2025-05-09 10:31:52 UTC	EVO Japan 2025	Round1	Losers Round 1	3770040	4564492	2	0			15
2025-05-09 10:31:51 UTC	EVO Japan 2025	Round1	Losers Round 3	3938663	3560890	2	0			15
2025-05-09 10:31:50 UTC	EVO Japan 2025	Round1	Winners Round 1	4667627	4731654	W (DQ/FF)	L (DQ/FF)			10
2025-05-09 10:31:50 UTC	EVO Japan 2025	Round1	Winners Quarter-Final	866797	2108610	2	0			16
2025-05-09 10:31:49 UTC	EVO Japan 2025	Round1	Winners Round 1	3053594	3925789	2	1			11
2025-05-09 10:31:46 UTC	EVO Japan 2025	Round1	Winners Semi-Final	4488317	3190979	2	0			16
2025-05-09 10:31:46 UTC	EVO Japan 2025	Round1	Losers Round 2	2979115	3740304	2	0			13
2025-05-09 10:31:45 UTC	EVO Japan 2025	Round1	Winners Round 1	1106543	4574926	2	1			12
2025-05-09 10:31:43 UTC	EVO Japan 2025	Round1	Winners Quarter-Final	3731659	4620715	2	0			15
2025-05-09 10:31:39 UTC	EVO Japan 2025	Round1	Winners Round 1	4540670	3924239	2	0			16
2025-05-09 10:31:39 UTC	EVO Japan 2025	Round1	Losers Round 2	3916336	3296726	W (DQ/FF)	L (DQ/FF)			10
2025-05-09 10:31:36 UTC	EVO Japan 2025	Round1	Winners Quarter-Final	2243649	3964727	2	0			13
2025-05-09 10:31:36 UTC	EVO Japan 2025	Round1	Winners Quarter-Final	3190979	4536508	2	0			15
2025-05-09 10:31:34 UTC	EVO Japan 2025	Round1	Winners Round 1	391734	4665815	2	0			12
2025-05-09 10:31:33 UTC	EVO Japan 2025	Round1	Winners Round 1	3935372	4431403	2	1			10
2025-05-09 10:31:33 UTC	EVO Japan 2025	Round1	Winners Semi-Final	3187418	429020	2	0			14
2025-05-09 10:31:33 UTC	EVO Japan 2025	Round1	Losers Round 2	3560890	2894783	2	1			10
2025-05-09 10:31:31 UTC	EVO Japan 2025	Round1	Winners Quarter-Final	4488317	4226560	2	0			14
2025-05-09 10:31:28 UTC	EVO Japan 2025	Round1	Winners Quarter-Final	429020	3894009	2	0			16
2025-05-09 10:31:28 UTC	EVO Japan 2025	Round1	Losers Round 1	3560890	568338	2	0			15
2025-05-09 10:31:27 UTC	EVO Japan 2025	Round1	Winners Round 1	4620715	3147393	2	0			14
2025-05-09 10:31:24 UTC	EVO Japan 2025	Round1	Winners Round 1	4267933	3957968	2	0			17
2025-05-09 10:31:22 UTC	EVO Japan 2025	Round1	Winners Round 1	3731659	3290663	2	0			16
2025-05-09 10:31:22 UTC	EVO Japan 2025	Round1	Winners Round 1	3290057	4667257	W	L			10
2025-05-09 10:31:21 UTC	EVO Japan 2025	Round1	Winners Quarter-Final	3187418	3862827	2	1			10
2025-05-09 10:31:17 UTC	EVO Japan 2025	Round1	Winners Round 1	4641002	4335663	2	0			15
2025-05-09 10:31:15 UTC	EVO Japan 2025	Round1	Winners Quarter-Final	3578998	3923992	2	0			15
2025-05-09 10:31:14 UTC	EVO Japan 2025	Round1	Winners Round 1	4536508	4666998	2	0			16
2025-05-09 10:31:13 UTC	EVO Japan 2025	Round1	Winners Round 1	3945589	4731874	W (DQ/FF)	L (DQ/FF)			10
2025-05-09 10:31:12 UTC	EVO Japan 2025	Round1	Losers Round 2	3938663	4608382	2	1			10
2025-05-09 10:31:11 UTC	EVO Japan 2025	Round1	Winners Round 1	3190979	4507514	W (DQ/FF)	L (DQ/FF)			10
2025-05-09 10:31:07 UTC	EVO Japan 2025	Round1	Winners Round 1	3296528	2441294	W (DQ/FF)	L (DQ/FF)			10
2025-05-09 10:31:06 UTC	EVO Japan 2025	Round1	Winners Round 1	4488317	4040538	2	0			14
2025-05-09 10:31:04 UTC	EVO Japan 2025	Round1	Losers Round 1	2979115	4602812	2	0			13
2025-05-09 10:31:01 UTC	EVO Japan 2025	Round1	Winners Round 1	2665266	4369285	2	0			13
2025-05-09 10:30:55 UTC	EVO Japan 2025	Round1	Winners Round 1	4397455	4729861	W (DQ/FF)	L (DQ/FF)			9
2025-05-09 10:30:50 UTC	EVO Japan 2025	Round1	Winners Round 1	3578998	4668299	2	0			15
2025-05-09 10:30:49 UTC	EVO Japan 2025	Round1	Winners Round 1	866797	4731304	W (DQ/FF)	L (DQ/FF)			10
2025-05-09 10:30:48 UTC	EVO Japan 2025	Round1	Winners Final	4641314	391902	2	1			10
2025-05-09 10:30:43 UTC	EVO Japan 2025	Round1	Winners Round 1	3187418	3770040	2	0			15
2025-05-09 10:30:42 UTC	EVO Japan 2025	Round1	Winners Semi-Final	391902	3956042	2	0			15
2025-05-09 10:30:41 UTC	EVO Japan 2025	Round1	Winners Round 1	2108610	4731220	W (DQ/FF)	L (DQ/FF)			10
2025-05-09 10:30:37 UTC	EVO Japan 2025	Round1	Winners Round 1	3862827	4564492	2	0			14
2025-05-09 10:30:35 UTC	EVO Japan 2025	Round1	Winners Semi-Final	4641314	3135852	2	1			10
2025-05-09 10:30:34 UTC	EVO Japan 2025	Round1	Losers Semi-Final	4560410	4538603	2	0			16
2025-05-09 10:30:30 UTC	EVO Japan 2025	Round1	Losers Semi-Final	3768600	4665357	2	1			10
2025-05-09 10:30:27 UTC	EVO Japan 2025	Round1	Winners Quarter-Final	3956042	3938663	2	1			11
